id,runelite_const,comment
584,LunarMagicOn._41,
585,LunarMagicOn._42,
586,LunarMagicOn._43,
587,LunarMagicOn._44,
588,LunarMagicOn._45,
589,LunarMagicOn._46,
590,LunarMagicOn._47,
591,LunarMagicOn._48,
592,LunarMagicOn._49,
593,LunarMagicOff._0,
594,LunarMagicOff._1,
595,LunarMagicOff._2,
596,LunarMagicOff._3,
597,LunarMagicOff._4,
598,LunarMagicOff._5,
599,LunarMagicOff._6,
600,LunarMagicOff._7,
601,LunarMagicOff._8,
602,LunarMagicOff._9,
603,LunarMagicOff._10,
604,LunarMagicOff._11,
605,LunarMagicOff._12,
606,LunarMagicOff._13,
607,LunarMagicOff._14,
608,LunarMagicOff._15,
609,LunarMagicOff._16,
610,LunarMagicOff._17,
611,LunarMagicOff._18,
612,LunarMagicOff._19,
613,LunarMagicOff._20,
614,LunarMagicOff._21,
615,LunarMagicOff._22,
616,LunarMagicOff._23,
617,LunarMagicOff._24,
618,LunarMagicOff._25,
619,LunarMagicOff._26,
620,LunarMagicOff._27,
621,LunarMagicOff._28,
622,LunarMagicOff._29,
623,LunarMagicOff._30,
624,LunarMagicOff._31,
625,LunarMagicOff._32,
626,LunarMagicOff._33,
627,LunarMagicOff._34,
628,LunarMagicOff._35,
629,LunarMagicOff._36,
630,LunarMagicOff._37,
631,LunarMagicOff._38,
632,LunarMagicOff._39,
633,LunarMagicOff._40,
634,LunarMagicOff._41,
635,LunarMagicOff._42,
636,LunarMagicOff._43,
637,LunarMagicOff._44,
638,LunarMagicOff._45,
639,LunarMagicOff._46,
640,LunarMagicOff._47,
641,LunarMagicOff._48,
642,LunarMagicOff._49,
643,OLD_TILES_LIGHTER,
644,WOODENFLOOR_NEW,
645,QUILL_OBLIQUE_LARGE,
646,QUILL_CAPS_LARGE,
647,LUNAR_ALPHABET,
648,LUNAR_ALPHABET_LRG,
649,OptionsIconsSmall._0,
650,OptionsIconsSmall._1,
651,OptionsIconsSmall._2,
652,COMBATBOXELONG,
653,CombatboxesLarge._0,
654,CombatboxesLarge._1,
655,CombatboxesVeryLarge._0,
656,CombatboxesVeryLarge._1,
657,COMBATBOXES_SPECIAL_ATTACK,
658,EQUIP_SCREEN_BUTTON,
659,OptionsIcons._0,
660,OptionsIcons._1,
661,OptionsIcons._2,
662,OptionsIcons._3,
663,OptionsIcons._4,
664,OptionsIcons._5,
665,OptionsIcons._6,
666,OptionsIcons._7,
667,OptionsIcons._8,
668,OptionsIcons._9,
669,OptionsIcons._10,
670,OptionsIcons._11,
671,OptionsIcons._12,
672,OptionsIcons._13,
673,OptionsIcons._14,
674,OptionsIcons._15,
675,OptionsIcons._16,
676,OptionsIcons._17,
677,OptionsIconsSmall._3,
678,OPTIONS_POH_ICON,
679,OptionsSlider._0,
680,OptionsSlider._1,
681,OptionsSlider._2,
682,OptionsSlider._3,
683,OptionsSlider._4,
684,OptionsSlider._5,
685,OptionsSlider._6,
686,OptionsSlider._7,
687,OptionsSliderFive._0,
688,OptionsSliderFive._1,
689,OptionsSliderFive._2,
690,OptionsSliderFive._3,
691,OptionsSliderFive._4,
692,OptionsSliderFive._5,
693,OptionsSliderFive._6,
694,OptionsSliderFive._7,
695,OptionsSliderFive._8,
696,OptionsSliderFive._9,
697,OptionsRadioButtons._0,
698,OptionsRadioButtons._1,
699,OptionsRadioButtons._2,
700,Emotes._0,
701,Emotes._1,
702,Emotes._2,
703,Emotes._3,
704,Emotes._4,
705,Emotes._5,
706,Emotes._6,
707,Emotes._7,
708,Emotes._8,
709,Emotes._9,
710,Emotes._10,
711,Emotes._11,
712,Emotes._12,
713,Emotes._13,
714,Emotes._14,
715,Emotes._15,
716,Emotes._16,
717,Emotes._17,
718,Emotes._18,
719,Emotes._19,
720,Emotes._20,
721,Emotes._21,
722,Emotes._22,
723,Emotes._23,
724,Emotes._24,
725,Emotes._25,
726,Emotes._26,
727,Emotes._27,
728,Emotes._28,
729,Emotes._29,
730,Emotes._30,
731,Emotes._31,
732,Emotes._32,
733,Emotes._33,
734,Emotes._34,
735,Emotes._35,
736,Emotes._36,
737,Emotes._37,
738,Emotes._38,
739,Emotes._39,
740,EmotesLocked._0,
741,EmotesLocked._1,
742,EmotesLocked._2,
743,EmotesLocked._3,
744,EmotesLocked._4,
745,EmotesLocked._5,
746,EmotesLocked._6,
747,EmotesLocked._7,
748,EmotesLocked._8,
749,EmotesLocked._9,
750,EmotesLocked._10,
751,EmotesLocked._11,
752,EmotesLocked._12,
753,EmotesLocked._13,
754,EmotesLocked._14,
755,EmotesLocked._15,
756,EmotesLocked._16,
757,EmotesLocked._17,
758,EmotesLocked._18,
759,EmotesLocked._19,
760,COMBAT_SHIELD,
761,OptionsBoxes._0,
762,OptionsBoxes._1,
763,XMAS_SNOWFLAKE,
764,BARBASSAULT_FONT,
765,BarbassaultIcons._0,
766,BarbassaultIcons._1,
767,BarbassaultIcons._2,
768,BarbassaultIcons._3,
769,BarbassaultIcons._4,
770,BarbassaultIcons._5,
771,BarbassaultIcons._6,
772,BarbassaultIcons._7,
773,ScrollbarV2._0,
774,SideiconsInterface._0,
775,SideiconsInterface._1,
776,SideiconsInterface._2,
777,SideiconsInterface._3,
778,SideiconsInterface._4,
779,SideiconsInterface._5,
780,SideiconsInterface._6,
781,SideiconsInterface._7,
782,SideiconsInterface._8,
783,SideiconsInterface._9,
784,SideiconsInterface._10,
785,SideiconsInterface._11,
786,SideiconsInterface._12,
787,SideiconsInterface._13,
788,ScrollbarV2._1,
789,ScrollbarDraggerV2._0,
790,ScrollbarDraggerV2._1,
791,ScrollbarDraggerV2._2,
792,ScrollbarDraggerV2._3,
793,ScrollbarParchmentV2._0,
794,ScrollbarParchmentV2._1,
795,ScrollbarParchmentDraggerV2._0,
796,ScrollbarParchmentDraggerV2._1,
797,ScrollbarParchmentDraggerV2._2,
798,ScrollbarParchmentDraggerV2._3,
799,CloseButtonsV2._0,
800,CloseButtonsV2._1,
801,ScrollbarSep._0,
802,ScrollbarSep._1,
803,PengEmotes._0,
804,PengEmotes._1,
805,PengEmotes._2,
806,PengEmotes._3,
807,PengEmotes._4,
808,PengEmotes._5,
809,PengEmotes._6,
810,PengEmotes._7,
811,TITLE_MUTE,
812,Combatboxesmed._0,
813,Combatboxesmed._1,
814,SL_BACK,
815,SL_FLAGS,
816,SL_ARROWS,
817,SL_STARS,
818,SL_BUTTON,
819,SUROK_FONT,
820,V2StoneBorders._0,
821,V2StoneBorders._1,
822,V2StoneBorders._2,
823,V2StoneBorders._3,
824,V2StoneBorders._4,
825,V2StoneBorders._5,
826,V2StoneBorders._6,
827,V2StoneBorders._7,
828,V2StoneBorders._8,
829,V2StoneBorders._9,
830,V2StoneBorders._10,
831,V2StoneCloseButton._0,
832,V2StoneCloseButton._1,
833,WildDitchSignButton._0,
834,WildDitchSignButton._1,
835,AchievementDiaryIcons._0,
836,AchievementDiaryIcons._1,
837,DREAM_INV_BRDR,
838,DREAM_MONSTER_ICON,
839,V2StoneBorders._11,
840,V2StoneBorders._12,
841,V2StoneBorders._13,
842,V2StoneBorders._14,
843,V2StoneBorders._15,
844,V2StoneBorders._16,
845,V2StoneBorders._17,
846,V2StoneBorders._18,
847,V2StoneBorders._19,
848,V2StoneBorders._20,
849,V2StoneBorders._21,
850,V2StoneBorders._22,
851,V2StoneBorders._23,
852,V2StoneBorders._24,
853,V2StoneBorders._25,
854,V2StoneBorders._26,
855,V2StoneBorders._27,
856,V2StoneBorders._28,
857,V2StoneBorders._29,
858,V2StoneBorders._30,
859,V2StoneBorders._31,
860,V2StoneBorders._32,
861,MIRROR,
862,GrimMusicalnotes._0,
863,GrimMusicalnotes._1,
864,GrimMusicalnotes._2,
865,GRIM_MUSICALNOTES1,
866,OLD_TILES_GREEN,
867,IiImplingIcons._0,
868,IiImplingIcons._1,
869,IiImplingIcons._2,
870,IiImplingIcons._3,
871,IiImplingIcons._4,
872,IiImplingIcons._5,
873,IiImplingIcons._6,
874,IiImplingIcons._7,
875,IiImplingIcons._8,
876,IiImplingIcons._9,
877,IiImplingIcons._10,
878,IiImplingIcons._11,
879,AmeConfirmButton._0,
880,AmeConfirmButton._1,
881,SideiconsNew._0,
882,SideiconsNew._1,
883,SideiconsNew._2,
884,SideiconsNew._3,
885,SideiconsNew._4,
886,SideiconsNew._5,
887,SideiconsNew._6,
888,SideiconsNew._7,
889,SideiconsNew._8,
890,SideiconsNew._9,
891,SideiconsNew._10,
892,SideiconsNew._11,
893,SideiconsNew._12,
894,SideiconsNew._13,
895,SideiconsNew._14,
896,SideiconsNew._15,
897,TRADEBACKING_DARK,
898,SideIcons._1,
899,SideIcons._2,
900,SideIcons._3,
901,SideIcons._4,
902,SideIcons._5,
903,SideIcons._6,
904,SideIcons._7,
905,SideIcons._8,
906,SideIcons._9,
907,SideIcons._10,
908,SideIcons._11,
909,SideIcons._12,
910,SideIcons._13,
911,OptionsIconsSmall._6,
912,OptionsIcons._18,
913,V2StoneButton._0,
914,V2StoneButton._1,
915,V2StoneButton._2,
916,V2StoneButton._3,
917,V2StoneButton._4,
918,V2StoneButton._5,
919,V2StoneButton._6,
920,V2StoneButton._7,
921,V2StoneButtonIn._0,
922,V2StoneButtonIn._1,
923,V2StoneButtonIn._2,
924,V2StoneButtonIn._3,
925,V2StoneButtonIn._4,
926,V2StoneButtonIn._5,
927,V2StoneButtonIn._6,
928,V2StoneButtonIn._7,
929,V2StoneButtonOut._0,
930,V2StoneButtonOut._1,
931,V2StoneButtonOut._2,
932,V2StoneButtonOut._3,
933,V2StoneButtonOut._4,
934,V2StoneButtonOut._5,
935,V2StoneButtonOut._6,
936,V2StoneButtonOut._7,
937,EXCLAMATION_MARK,
938,AmeConfirmButtonNoBack._0,
939,AmeConfirmButtonNoBack._1,
940,WarningIcons._0,
941,WarningIcons._1,
942,WarningIcons._2,
943,WildDitchSignButton._2,
944,Prayeron._24,
945,Prayeron._25,
946,Prayeron._26,
947,Prayeron._27,
948,Prayeroff._24,
949,Prayeroff._25,
950,Prayeroff._26,
951,Prayeroff._27,
952,Tabs._0,
953,Tabs._1,
954,V2StoneBordersAlt._0,
955,V2StoneBordersAlt._1,
956,V2StoneBordersAlt._2,
957,V2StoneBordersAlt._3,
958,V2StoneBordersAlt._4,
959,V2StoneBordersAlt._5,
960,V2StoneBordersAlt._6,
961,V2StoneBordersAlt._7,
962,V2StoneBordersAlt._8,
963,V2StoneBordersAlt._9,
964,V2StoneBordersAlt._10,
965,V2StoneBordersAlt._11,
966,V2StoneBordersAlt._12,
967,V2StoneBordersAlt._13,
968,V2StoneBordersAlt._14,
969,V2StoneBordersAlt._15,
970,V2StoneBordersAlt._16,
971,V2StoneBordersAlt._17,
972,V2StoneBordersAlt._18,
973,V2StoneBordersAlt._19,
974,V2StoneBordersAlt._20,
975,V2StoneBordersAlt._21,
976,V2StoneBordersAlt._22,
977,V2StoneBordersAlt._23,
978,V2StoneBordersAlt._24,
979,V2StoneBordersAlt._25,
980,V2StoneBordersAlt._26,
981,V2StoneBordersAlt._27,
982,V2StoneBordersAlt._28,
983,V2StoneBordersAlt._29,
984,V2StoneBordersAlt._30,
985,V2StoneBordersAlt._31,
986,V2StoneBordersAlt._32,
987,V2BordersSlim._0,
988,V2BordersSlim._1,
989,V2BordersSlim._2,
990,V2BordersSlim._3,
991,V2BordersSlim._4,
992,V2BordersSlim._5,
993,V2BordersSlim._6,
994,V2BordersSlim._7,
995,V2BordersSlim._8,
996,V2BordersSlim._9,
997,V2BordersSlim._10,
998,TabsSplit._0,
999,TabsSplit._1,
1000,TabsSplit._2,
1001,TabsSplit._3,
1002,TabsSplit._4,
1003,TabsSplit._5,
1004,SettingsTabs._0,
1005,SettingsTabs._1,
1006,SettingsTabs._2,
1007,SettingsTabs._3,
1008,SettingsTabs._4,
1009,SettingsTabs._5,
1010,SettingsTabs._6,
1011,SettingsTabs._7,
1012,SettingsTabs._8,
1013,SettingsTabs._9,
1014,SettingsTabs._10,
1015,TabsLarge._0,
1016,TabsLarge._1,
1017,CHAT_BACKGROUND,
1018,MAIN_STONES_BOTTOM,
1019,VOLUME_OPTIONS_BOBBLE_SLIDER,
1020,PvpwIcons._4,
1021,MenuButtons._4,
1022,MenuButtons._5,
1023,MagicNecroOn._50,
1024,MagicNecroOn._51,
1025,MagicNecroOn._52,
1026,SideStoneHighlights._0,
1027,SideStoneHighlights._1,
1028,SideStoneHighlights._2,
1029,SideStoneHighlights._3,
1030,SideStoneHighlights._4,
1031,SIDE_BACKGROUND,
1032,SIDE_BACKGROUND_BOTTOM,
1033,SIDE_BACKGROUND_LEFT1,
1034,SIDE_BACKGROUND_LEFT2,
1035,SIDE_BACKGROUND_RIGHT,
1036,SIDE_BACKGROUND_TOP,
1037,MINI_LEFT,
1038,MINI_RIGHT,
1039,MAIN_TOP,
1040,TRADEBACKING_LIGHT,
1041,Bankbuttons._0,
1042,Bankbuttons._1,
1043,Bankbuttons._2,
1044,MapdotsInterface._5,
1045,OptionsIcons._19,
1046,PvpwIcons._0,
1047,PvpwIcons._1,
1048,MISCGRAPHICS_BUTTONMIDDLE_GREY,
1049,MISCGRAPHICS_BUTTONMIDDLE_RED,
1050,Sortarrows._0,
1051,Sortarrows._1,
1052,SideiconsInterface._14,
1053,SideiconsInterface._15,
1054,AchievementDiaryIcons._2,
1055,SideIcons._14,
1056,SideIcons._15,
1057,OptionsIcons._20,
1058,OrbIcon._4,
1059,OrbFiller._0,
1060,OrbFiller._1,
1061,OrbFiller._2,
1062,OrbFiller._3,
1063,OrbFiller._4,
1064,OrbFiller._5,
1065,OrbFiller._6,
1066,OrbFiller._7,
1067,OrbIcon._0,
1068,OrbIcon._1,
1069,OrbIcon._2,
1070,OrbIcon._3,
1071,OrbFrame._0,
1072,OrbFrame._1,
1073,OptionsIcons._21,
1074,Bankbuttons._3,
1075,LAVA_ANIMATED_RED,
1076,LAVA_ANIMATED_WHITE,
1077,Banktabs._0,
1078,Banktabs._1,
1079,Banktabs._2,
1080,Banktabs._3,
1081,BanktabIcons._0,
1082,BanktabIcons._1,
1083,BanktabIcons._2,
1084,OptionsIcons._22,
