id,runelite_const,comment
87,BRUT_HUMAN_CANOEING_CARVE_TRAILBLAZER_AXE_NO_INFERNAL,
88,HUMAN_HARPOON_TRAILBLAZER_NO_INFERNAL,
89,DRAGON_BLOCK,
90,DRAGON_READY,
91,DRAGON_HEAD_ATTACK,
92,DRAGON_DEATH,
93,DRYHAD_WALK,
94,DRYHAD_ATTACK,
95,DRYHAD_BLOCK,
96,DRYHAD_READY,
97,DRYHAD_DEATH,
98,DWARF_WALK,
99,DWARF_ATTACK,
100,DWARF_BLOCK,
101,DWARF_READY,
102,DWARF_DEATH,
103,DWARF_DRUNKANGRY,
104,DWARF_DRUNKWALK,
105,DWARF_DRUNKWAVE,
106,FAIRY_WALK,
107,FAIRY_WALKBACKWARDS,
108,FAIRY_WALKLEFT,
109,FAIRY_WALKRIGHT,
110,FAIRY_ATTACK,
111,FAIRY_BLOCK,
112,FAIRY_READY,
113,FAIRY_DEATH,
114,FIREBIRD_WALK,
115,FIREBIRD_ATTACK,
116,FIREBIRD_BLOCK,
117,FIREBIRD_READY,
118,FIREBIRD_DEATH,
119,GHOST_WALK,
120,GHOST_WALKBACKWARDS,
121,GHOST_WALKLEFT,
122,GHOST_WALKRIGHT,
123,GHOST_ATTACK,
124,GHOST_BLOCK,
125,GHOST_READY,
126,GHOST_DEATH,
127,GIANT_WALK,
128,GIANT_ATTACK,
129,GIANT_BLOCK,
130,GIANT_READY,
131,GIANT_DEATH,
132,GIANT_CASTING,
133,GIANT_TELEPORT,
134,GIANT_TELEPORT_REVERSE,
135,G_TELEPORT,
136,G_TELEPORT_REVERSE,
137,GIANTRAT_WALK,
138,GIANTRAT_ATTACK,
139,GIANTRAT_BLOCK,
140,GIANTRAT_READY,
141,GIANTRAT_DEATH,
142,GIANTSPIDER_WALK,
143,GIANTSPIDER_ATTACK,
144,GIANTSPIDER_BLOCK,
145,GIANTSPIDER_READY,
146,GIANTSPIDER_DEATH,
147,GIANTSPIDER_CASTING,
148,GIANTSPIDER_TELEPORT,
149,GIANTSPIDER_TELEPORT_REVERSE,
150,S_TELEPORT,
151,S_TELEPORT_REVERSE,
152,GOLEM_WALK,
153,GOLEM_ATTACK,
154,GOLEM_BLOCK,
155,GOLEM_READY,
156,GOLEM_DEATH,
157,HELL_WALK,
158,HELL_ATTACK,
159,HELL_BLOCK,
160,HELL_READY,
161,HELL_DEATH,
162,HOBGOBLIN_WALK,
163,HOBGOBLIN_ATTACK,
164,HOBGOBLIN_ATTACKUNARMED,
165,HOBGOBLIN_BLOCK,
166,HOBGOBLIN_READY,
167,HOBGOBLIN_DEATH,
168,IMP_WALK,
169,IMP_ATTACK,
170,IMP_BLOCK,
171,IMP_READY,
172,IMP_DEATH,
173,BROWNIMP_GRAB,
174,BROWNIMP_APPEAR,
175,BROWNIMP_DISAPPEAR,
176,ANIM_CAGETRAP01_CLOSE,
177,ANIM_CAGETRAP01_IDLE,
178,ANIM_CAGETRAP01_CAUGHT,
179,HUMAN_PRAY_LOOP,
180,MONKEY_COW_IDLE,
181,MAGICAXE_WALK,
182,MAGICAXE_WALKBACKWARDS,
183,MAGICAXE_WALKRIGHT,
184,MAGICAXE_WALKLEFT,
185,MAGICAXE_ATTACK,
186,MAGICAXE_BLOCK,
187,MAGICAXE_READY,
188,MAGICAXE_DEATH,
189,EMOTE_YES_LOOP,
190,EMOTE_NO_LOOP,
191,EMOTE_THINK_LOOP,
192,EMOTE_BOW_LOOP,
193,EMOTE_ANGRY_LOOP,
194,EMOTE_CRY_LOOP,
195,EMOTE_LAUGH_LOOP,
196,EMOTE_CHEER_LOOP,
197,EMOTE_WAVE_LOOP,
198,GNOME_CAST_TELEPORT,
199,GNOME_CAST_GLOBES,
200,GNOME_CATCH,
201,GNOME_THROW,
202,GNOME_WALK_WITHBALL,
203,GNOME_TACKLED,
204,GNOME_DODGE_TACKLE,
205,GNOME_ONFLOOR,
206,GNOME_GETUP,
207,GNOME_HUMAN_TACKLE_FAIL,
208,GNOME_HUMAN_TACKLE_FAIL_READY,
209,GNOME_HUMAN_TACKLE_FAIL_GETUP,
210,GNOME_HUMAN_TACKLE,
211,GNOME_CL1,
212,GNOME_CL2,
213,GNOME_CL3,
214,GNOME_CL4,
215,GNOME_CL5,
216,GNOME_CL6,
217,GNOME_CL7,
218,GNOME_CL8,
219,MONKEY_WALK,
220,MONKEY_ATTACK,
221,MONKEY_BLOCK,
222,MONKEY_READY,
223,MONKEY_DEATH,
224,SLAYER_DUSTDEVIL_DUST,
225,CRAWLER_WALK,
226,CRAWLER_READY,
227,CRAWLER_ATTACK,
228,CRAWLER_DEATH,
229,MONKEY_COW_WALK,
230,MONKEY_COW_MOUNT,
231,MONKEY_COW_DISMOUNT,
232,MONKEY_SHEEP_IDLE,
233,MONKEY_SHEEP_WALK,
234,PENGUIN_WALK,
235,PENGUIN_READY,
236,PENGUIN_DEATH,
237,PENGUIN_ATTACK,
238,PENGUIN_BLOCK,
239,RAT_WALK,
240,RAT_ATTACK,
241,RAT_BLOCK,
242,RAT_READY,
243,RAT_DEATH,
244,WILD_CAVE_CHAINMACE_READY,
245,WILD_CAVE_CHAINMACE_CRUSH,
246,WILD_CAVE_CHAINMACE_STAB,
247,WILD_CAVE_CHAINMACE_WALK,
248,WILD_CAVE_CHAINMACE_RUN,
249,SHEEP_WALK,
250,SHEEP_ATTACK,
251,SHEEP_BLOCK,
252,SHEEP_READY,
253,SHEEP_DEATH,
254,SKAVID_WALK,
255,SKAVID_ATTACK,
256,SKAVID_BLOCK,
257,SKAVID_READY,
258,SKAVID_DEATH,
259,SKELETON_WALK,
260,SKELETON_ATTACK,
261,SKELETON_BLOCK,
262,SKELETON_READY,
263,SKELETON_DEATH,
264,SKELETON_TRANS_WALK,
265,SKELETON_TRANS_ATTACK,
266,SKELETON_TRANS_BLOCK,
267,SKELETON_TRANS_READY,
268,SKELETON_TRANS_DEATH,
269,SMALLSCORPION_WALK,
270,SMALLSCORPION_ATTACK,
271,SMALLSCORPION_BLOCK,
272,SMALLSCORPION_READY,
273,SMALLSCORPION_DEATH,
274,SNAKE_WALK,
275,SNAKE_ATTACK,
276,SNAKE_BLOCK,
277,SNAKE_READY,
278,SNAKE_DEATH,
279,SPIDER_WALK,
280,SPIDER_ATTACK,
281,SPIDER_BLOCK,
282,SPIDER_DEATH,
283,TROLL_WALK,
284,TROLL_ATTACK,
285,TROLL_BLOCK,
286,TROLL_READY,
287,TROLL_DEATH,
288,UNICORN_WALK,
289,UNICORN_ATTACK,
290,UNICORN_BLOCK,
291,UNICORN_READY,
292,UNICORN_DEATH,
293,YETI_WALK,
294,YETI_ATTACK,
295,YETI_BLOCK,
296,YETI_READY,
297,YETI_DEATH,
298,ZOMBIE_WALK,
299,ZOMBIE_ATTACK,
300,ZOMBIE_BLOCK,
301,ZOMBIE_READY,
302,ZOMBIE_DEATH,
303,MAMMOTH_WALK,
304,MAMMOTH_ATTACK,
305,MAMMOTH_BLOCK,
306,MAMMOTH_READY,
307,MAMMOTH_DEATH,
308,GOBLIN_WALK,
309,GOBLIN_ATTACK_UNARMED,
310,GOBLIN_ATTACK_ARMED,
311,GOBLIN_READY,
312,GOBLIN_BLOCK,
313,GOBLIN_DEATH,
314,CAT_WALK,
315,CAT_ATTACK,
316,CAT_BLOCK,
317,CAT_READY,
318,CAT_ROLLINGOVER,
319,CAT_POUNCE,
320,CAT_DEATH,
321,TERRORBIRD_WALK,
322,TERRORBIRD_ATTACK,
323,TERRORBIRD_BLOCK,
324,TERRORBIRD_READY,
325,TERRORBIRD_DEATH,
326,TERRORBIRD_MOUNTED_WALK,
327,TERRORBIRD_MOUNTED_ATTACK,
328,TERRORBIRD_MOUNTED_ATTACK_SPEAR,
329,TERRORBIRD_MOUNTED_BLOCK,
330,TERRORBIRD_MOUNTED_READY,
331,TERRORBIRD_MOUNTED_DEATH,
332,ENTREADY,
333,ENTENDSEQ,
334,ROCKKNOCKER_PRETTY,
335,HUMAN_MINING_DRAGON_PICKAXE_PRETTY_WALL,
336,SOULESS_WALK,
337,SOULESS_READY,
338,SOULESS_ATTACK,
339,SOULESS_BLOCK,
340,SOULESS_DEATH,
341,BIRD_WALK,
342,BIRD_READY,
343,BIRD_DEATH,
344,BIRD_ATTACK,
345,BIRD_BLOCK,
346,SITTING_THRONE,
347,SITTING_THRONE_ATTACK,
348,TRIFFID_GROW,
349,TRIFFID_READY,
350,TRIFFID_FRUIT_PICKED,
351,TRIFFID_ANGRY_GROW,
352,TRIFFID_ANGRY_READY,
353,TRIFFID_ANGRY_ATTACK,
354,TRIFFID_ANGRY_BLOCK,
355,TRIFFID_ANGRY_DEATH,
356,TRIFFID_ANGRY_WALK,
357,OGRE_READY,
358,OGRE_WALK,
359,OGRE_ATTACK,
360,OGRE_BLOCK,
361,OGRE_DEATH,
362,BUTTERFLY_HOVER,
363,HUMAN_HERBING_VIAL,
364,HUMAN_HERBING_GRIND,
365,HUMAN_EXPLODINGVIAL,
366,ARROW_LAUNCH,
367,POH_NEXUS,
368,HUMAN_BLOWN_MIDDLE_PRIORITY,
369,TKNIFE_LAUNCH,
370,DART_LAUNCH,
371,TAXE_LAUNCH,
372,TAXE_TRAVEL,
373,FIREBREATH_TRAVEL,
374,VIAL_LAUNCH,
375,VIAL_TRAVEL,
376,HUMAN_DDAGGER_LUNGE,
377,HUMAN_DDAGGER_HACK,
378,HUMAN_DDAGGER_BLOCK,
379,HUMAN_DDAGGER_DEF,
380,HUMAN_DSPEAR_SLASH,
381,HUMAN_DSPEAR_STAB,
382,HUMAN_DSPEAR_LUNGE,
383,HUMAN_DSPEAR_BLOCK,
384,HUMAN_DSPEAR_DEF,
385,HUMAN_THROW,
386,HUMAN_SWORD_STAB,
387,HUMAN_SWORD_BLOCK,
388,HUMAN_SWORD_DEF,
389,HUMAN_SWORD_TRANSDEF,
390,HUMAN_SWORD_SLASH,
391,HUMAN_SWORD_TRANSSLASH,
392,HUMAN_SWORD_LUNGE,
393,HUMAN_AXE_CHOP,
394,HUMAN_TRANS_AXE_CHOP,
395,HUMAN_AXE_HACK,
396,HUMAN_AXE_SMASH,
397,HUMAN_AXE_BLOCK,
398,HUMAN_AXE_DEF,
399,HUMAN_TRANS_AXE_DEF,
400,HUMAN_BLUNT_SPIKE,
401,HUMAN_BLUNT_POUND,
402,HUMAN_BLUNT_PUMMEL,
403,HUMAN_BLUNT_BLOCK,
404,HUMAN_BLUNT_DEF,
405,HUMAN_DHSWORD_STAB,
406,HUMAN_DHSWORD_CHOP,
407,HUMAN_DHSWORD_SLASH,
408,HUMAN_DHSWORD_LUNGE,
409,HUMAN_DHSWORD_SPIN,
410,HUMAN_DHSWORD_BLOCK,
411,HUMAN_DHSWORD_DEF,
412,HUMAN_STAFF_SPIKE,
413,HUMAN_STAFF_POUND,
414,HUMAN_STAFF_PUMMEL,
415,HUMAN_STAFF_BLOCK,
416,HUMAN_STAFF_DEF,
417,HUMAN_STAFFORB_SPIKE,
418,HUMAN_STAFFORB_POUND,
419,HUMAN_STAFFORB_PUMMEL,
420,HUMAN_STAFFORB_BLOCK,
421,HUMAN_STAFFORB_DEF,
422,HUMAN_UNARMEDPUNCH,
423,HUMAN_UNARMEDKICK,
424,HUMAN_UNARMEDBLOCK,
425,HUMAN_UNARMED_DEF,
426,HUMAN_BOW,
427,HUMAN_CROSSBOW,
428,HUMAN_SPEAR_SPIKE,
429,HUMAN_SPEAR_LUNGE,
430,HUMAN_SPEAR_BLOCK,
431,HUMAN_SPEAR_DEF,
432,HUMAN_SPEAR_THROW,
433,HUMAN_FARMERSFORK_STAB,
434,HUMAN_FARMERSFORK_DEF,
435,HUMAN_SCYTHE_BLOCK,
436,HUMAN_SCYTHE_DEF,
437,HUMAN_SCYTHE_SLASH,
438,HUMAN_SCYTHE_LUNGE,
439,HUMAN_SCYTHE_SPIN,
440,HUMAN_SCYTHE_SWEEP,
441,CATAPULT_RELEASE,
442,CATAPULT_RESET,
443,CATAPULT_RELEASE_RESET,
444,CATAPULT_READY_LOADED,
445,CATAPULT_READY_UNLOADED,
446,MAGICWALL,
447,FISHINGSPOT_READY,
448,FISHINGSPOT_WALK,
449,BARREL,
450,BALLOONDROP_LEVER,
451,CHATEASTERBUNNY4,
452,ROOTDOOR_OPEN,
453,ROOTDOOR_CLOSE,
454,PORTCULLISCLOSE,
455,PORTCULLISOPEN,
456,WHIRLPOOL,
457,ROCKFALL,
458,SWINGINGLOGTRAP_RELEASE,
459,SPEARTRAP_RELEASE,
460,SPRINGTRAP_RELEASE,
461,SPRINGTRAP_RESET,
462,DOUBLE_SPRINGTRAP_RELEASE,
463,DOUBLE_SPRINGTRAP_RESET,
464,SHIPHULL_LEAKING,
465,WATERSPLASH,
466,SPINNINGWHEEL,
467,GLAMP,
468,WITCHCHARMS,
469,TENTACLES,
470,SPOOKYPIC,
471,FLAGPOLE,
472,MILLSAIL,
473,WIZTORCH,
474,OLDBRIDGE,
475,FIRE,
476,FIREWALL,
477,FIREPLACE,
478,GRANDFIREPLACE,
479,CAULDRON,
480,SWAMPBUBS,
481,TORCH,
482,CUPBOARD_CLOSE,
483,CUPBOARD_OPEN,
484,CUPBOARDHIGH_CLOSE,
485,CUPBOARDHIGH_OPEN,
486,CUPBOARDBIG_CLOSE,
487,CUPBOARDBIG_OPEN,
488,WEATHERVANE,
489,ROPE_PIECE,
490,FISHINGCRANERIGHT,
491,MONKEY_SHEEP_MOUNT,
492,FLYTRAP,
493,LAVABUBBLES,
494,LAVAFIRE,
495,LAVAFIRE2,
496,WHIPPINGPLANT_ATTACK,
497,ROPESWING_LONG,
498,BALLOON_DROP,
499,BALLOON_BURST,
500,BALLOON_BURST_2,
501,BALLOON_BURST_3,
502,STONEGLOW,
503,RUNE_ALTAR,
504,GLOWINGCIRCLE,
505,GREATRUNESTONE,
506,MCANNON_N_FIRE,
507,MCANNON_NE_FIRE,
508,MCANNON_E_FIRE,
509,MCANNON_SE_FIRE,
510,MCANNON_S_FIRE,
511,MCANNON_SW_FIRE,
512,MCANNON_W_FIRE,
513,MCANNON_NW_FIRE,
514,MCANNON_N_TURN,
515,MCANNON_NE_TURN,
516,MCANNON_E_TURN,
517,MCANNON_SE_TURN,
518,MCANNON_S_TURN,
519,MCANNON_SW_TURN,
520,MCANNON_W_TURN,
521,MCANNON_NW_TURN,
522,WATER_FOAM,
523,GAS,
524,CRATER,
525,LAVA_RIPPLES,
526,WAKE,
527,WAKE2,
528,HUMAN_WHIRLPOOL,
529,HUMAN_ROCKFALL,
530,HUMAN_SWINGINGBOULDERTRAP2,
531,HUMAN_SWINGINGBOULDERTRAP,
532,HUMAN_SPEARTRAP,
533,HUMAN_SPRINGTRAP,
534,HUMAN_GETUP,
535,HUMAN_CLOSECHEST,
536,HUMAN_OPENCHEST,
537,HUMAN_LOCKEDCHEST,
538,HUMAN_OPENCUPBOARD,
539,HUMAN_CLOSECUPBOARD,
540,HUMAN_LOCKEDCUPBOARD,
541,HUMAN_CLOSEHIGHCUPBOARD,
542,HUMAN_OPENHIGHCUPBOARD,
543,HUMAN_LOCKEDHIGHCUPBOARD,
544,HUMAN_CLOSEBIGCUPBOARD,
545,HUMAN_OPENBIGCUPBOARD,
546,HUMAN_LOCKEDBIGCUPBOARD,
547,HUMAN_OPENDOOR,
548,HUMAN_OPENDESERTDOOR,
549,HUMAN_GOTHROUGHDESERTDOOR,
550,HUMAN_OPENDOORL,
551,HUMAN_OPENDOORR,
552,HUMAN_CLOSEDOORL,
553,HUMAN_CLOSEDOORR,
554,CHATQUIZ1,
555,CHATQUIZ2,
556,CHATQUIZ3,
557,CHATQUIZ4,
558,CHATSKULL1,
559,CHATSKULL2,
560,CHATSKULL3,
561,CHATSKULL4,
562,CHATBORED1,
563,CHATBORED2,
564,CHATBORED3,
565,CHATBORED4,
566,HUMAN_WEAPONS_CRIMSON_KISTEN_ATTACK_ALT,
567,CHATHAP1,
568,CHATHAP2,
569,CHATHAP3,
570,CHATHAP4,
571,CHATSHOCK1,
572,CHATSHOCK2,
573,CHATSHOCK3,
574,CHATSHOCK4,
575,CHATCON1,
576,CHATCON2,
577,CHATCON3,
578,CHATCON4,
579,ANCIENT_AXE_SPECIAL_OLD,
580,CHATGOBLIN1,
581,CHATGOBLIN2,
582,CHATGOBLIN3,
583,CHATGOBLIN4,
584,CHATENT1,
585,CHATENT2,
586,CHATENT3,
587,CHATENT4,
588,CHATNEU1,
589,CHATNEU2,
590,CHATNEU3,
591,CHATNEU4,
592,CHATSHIFTY1,
593,CHATSHIFTY2,
594,CHATSHIFTY3,
595,CHATSHIFTY4,
596,CHATSCARED1,
597,CHATSCARED2,
598,CHATSCARED3,
599,CHATSCARED4,
600,CHATDRUNK1,
601,CHATDRUNK2,
602,CHATDRUNK3,
603,CHATDRUNK4,
604,VFX_HUMAN_AXE_SOULREAPER_ORN_SPECIAL,
605,CHATLAUGH1,
606,CHATLAUGH2,
607,CHATLAUGH3,
608,CHATLAUGH4,
609,VFX_HUMAN_AXE_SOULREAPER_SPECIAL,
610,CHATSAD1,
611,CHATSAD2,
612,CHATSAD3,
613,CHATSAD4,
614,CHATANG1,
615,CHATANG2,
616,CHATANG3,
617,CHATANG4,
618,HUMAN_HARPOON,
619,HUMAN_LOBSTER,
620,HUMAN_LARGENET,
621,HUMAN_SMALLNET,
622,HUMAN_FISHING_CASTING,
623,HUMAN_FISH_ONSPOT,
624,HUMAN_MINING_RUNE_PICKAXE,
625,HUMAN_MINING_BRONZE_PICKAXE,
626,HUMAN_MINING_IRON_PICKAXE,
627,HUMAN_MINING_STEEL_PICKAXE,
628,HUMAN_MINING_ADAMANT_PICKAXE,
629,HUMAN_MINING_MITHRIL_PICKAXE,
630,SARIM_CRANDOR,
631,CRANDOR_SARIM,
632,SARIM_ENTRANA,
633,ENTRANA_SARIM,
634,SARIM_KARAMJA,
635,KARAMJA_SARIM,
636,SP_ATTACKGLOW_QUICK,
637,II_HUMAN_WALK_THRU_WHEAT_FAST_AFFINITY,
638,CAIRN_KHAZZARD,
639,KHAZZARD_TRAWLER,
640,TRAWLER_KHAZZARD,
641,CAIRN_SARIM,
642,HUMAN_MINING_DRAGON_PICKAXE_PRETTY,
643,HUMAN_MINING_DRAGON_PICKAXE_PRETTY_NOREACHFORWARD,
644,SANG_MINING_WALL_DRAGON_PICKAXE_PRETTY,
645,HUMAN_PRAY,
646,X_MARK,
647,SARADOMIN_LIGHTNING,
648,GUNTHIX_CLAW,
649,IBANSBOLT,
650,GNOME_GLOBES,
651,ZAP,
652,HEAL_CASTING,
653,FAILEDSPELL,
654,SMOKEPUFF,
655,IBANBLAST_CASTING,
656,IBANBLAST_TRAVEL,
657,IBANBLAST_IMPACT,
658,STRIKE_CASTING,
659,STRIKE_TRAVEL,
660,STRIKE_IMPACT,
661,BOLT_TRAVEL,
662,BOLT_IMPACT,
663,BLAST_TRAVEL,
664,BLAST_IMPACT,
665,LOWLVLALCHEMY,
666,HIGHLVLALCHEMY,
667,TELEPORT,
668,CONFUSE_CASTING,
669,CONFUSE_TRAVEL,
670,CONFUSE_IMPACT,
671,WEAKEN_CASTING,
672,WEAKEN_TRAVEL,
673,WEAKEN_IMPACT,
674,CURSE_CASTING,
675,CURSE_TRAVEL,
676,CURSE_IMPACT,
677,ENCHANT_AMULET_LVL1,
678,ENCHANT_AMULET_LVL2,
679,ENCHANT_AMULET_LVL3,
680,BONESTOBANANAS_CASTING,
681,TELEGRAB_CASTING,
682,TELEGRAB_TRAVEL,
683,TELEGRAB_IMPACT,
684,CRUMBLEUNDEAD_CASTING,
685,CRUMBLEUNDEAD_TRAVEL,
686,CRUMBLEUNDEAD_IMPACT,
687,SUPERHEATITEM_CASTING,
688,CHARGEORB_CASTING,
689,ENCHANT_AMULET2_LVL4,
690,ENCHANT_AMULET2_LVL5,
691,WAVE_CASTING,
692,WAVE_TRAVEL,
693,WAVE_IMPACT,
694,VULNERABILITY_CASTING,
695,VULNERABILITY_IMPACT,
696,ENFEEBLE_CASTING,
697,ENFEEBLE_TRAVEL,
698,ENFEEBLE_IMPACT,
699,STUN_CASTING,
700,STUN_TRAVEL,
701,EXPLODINGVIAL,
702,ENTANGLE_CASTING,
703,ENTANGLE_TRAVEL,
704,ENTANGLE_IMPACT,
705,BULLROARER,
706,STUNNED,
707,HUMAN_CASTZAP,
708,HUMAN_CASTIBANBLAST,
709,HUMAN_CASTHEAL,
710,HUMAN_CASTENTANGLE,
711,HUMAN_CASTSTRIKE,
712,HUMAN_CASTLOWLVLALCHEMY,
713,HUMAN_CASTHIGHLVLALCHEMY,
714,HUMAN_CASTTELEPORT,
715,HUMAN_CASTTELEPORT_REVERSE,
716,HUMAN_CASTCONFUSE,
717,HUMAN_CASTWEAKEN,
718,HUMAN_CASTCURSE,
719,HUMAN_ENCHANTAMULETLVL1,
720,HUMAN_ENCHANTAMULETLVL2,
721,HUMAN_ENCHANTAMULETLVL3,
722,HUMAN_CASTBONESTOBANANAS,
723,HUMAN_CASTTELEGRAB,
724,HUMAN_CASTCRUMBLEUNDEAD,
725,HUMAN_CASTSUPERHEATITEM,
726,HUMAN_CASTCHARGEORB,
727,HUMAN_CASTWAVE,
728,HUMAN_CASTENFEEBLE,
729,HUMAN_CASTSTUN,
730,CATABOW_LAUNCH,
731,CATABOW_TRAVEL,
732,CATABOW_END,
733,HUMAN_CREATEFIRE,
734,HUMAN_BLOWN_START,
735,HUMAN_BLOWN_MIDDLE,
736,HUMAN_BLOWN_END_GETUP,
737,HUMAN_CLIMBING,
738,HUMAN_CLIMBING_READY,
739,HUMAN_CLIMBING_FALL,
740,HUMAN_CLIMBING_DOWN,
741,HUMAN_SPOT_JUMP,
742,HUMAN_MONKEYBARS_ON,
743,HUMAN_MONKEYBARS_OFF,
744,HUMAN_MONKEYBARS_WALK,
745,HUMAN_MONKEYBARS_READY,
746,HUMAN_PIPESQUEEZE,
747,HUMAN_PIPESQUEEZE_READY,
748,HUMAN_PIPEUNSQUEEZE,
749,HUMAN_DOUBLEPIPESQUEEZE,
750,HUMAN_ROPESWING,
751,HUMAN_ROPESWING_LONG,
752,HUMAN_INTO_SIDESTEP,
753,HUMAN_INTO_SIDESTEPL,
754,HUMAN_WALK_SIDESTEP,
755,HUMAN_READY_SIDESTEP,
756,HUMAN_WALK_SIDESTEPL,
757,HUMAN_READY_SIDESTEPL,
758,HUMAN_OUTOF_SIDESTEP,
759,HUMAN_OUTOF_SIDESTEPL,
760,HUMAN_SIDESTEP_FALL,
761,HUMAN_SIDESTEP_FALLL,
762,HUMAN_WALK_LOGBALANCE,
763,HUMAN_WALK_LOGBALANCE_READY,
764,HUMAN_WALK_LOGBALANCE_STUMBLE,
765,HUMAN_DROWNING,
766,HUMAN_FALLING,
767,HUMAN_FALLING_END,
768,HUMAN_FALLING_4,
769,HUMAN_STEPPINGSTONEJUMP,
770,HUMAN_WOBBLEANDFALL_L,
771,HUMAN_WOBBLEANDFALL_R,
772,HUMAN_SWIM,
773,HUMAN_SWIM_READY,
774,HUMAN_THROWROPE,
775,HUMAN_THROWROPE_UP,
776,HUMAN_WADING,
777,HUMAN_WADING_READY,
778,HUMAN_GNOME_TACKLE,
779,HUMAN_TACKLED,
780,HUMAN_GNOME_TACKLE_FAIL,
781,HUMAN_GNOME_TACKLE_READY,
782,HUMAN_CATCH,
783,HUMAN_THROW_GNOMEBALL,
784,PARTYROOM_DANCE,
785,HUMAN_BLOWN_END_GETUP_PRIORITY,
786,MM2_HUNTER_MANIACAL_MONKEY_IDLE,
787,POWERINGCRYSTAL,
788,GLOWINGORB,
789,GLOWINGORBS,
790,RUNECRAFTING,
791,HUMAN_RUNECRAFT,
792,HUMAN_GENI_WALKANDREADY,
793,HUMAN_CAST2_TELEPORT,
794,HUMAN_STAMP,
795,HUMAN_STUMBLE_AND_HANG,
796,HUMAN_STUMBLE_AND_HANG_READY,
797,HUMAN_STUMBLE_AND_HANG_CLIMBUP,
798,HUMAN_BOXLEVER,
799,CATTLEPROD,
800,CAGED,
801,HAZEEL_COFFIN,
802,HUMAN_FISHSIZE,
803,HUMAN_SMOKEPUFF_TELE_APPEAR,
804,HUMAN_SMOKEPUFF_TELE_DISAPPEAR,
805,HUMAN_MINDTRICK,
806,HUMAN_STAKE,
807,HUMAN_LONGJUMP,
808,HUMAN_READY,
809,HUMAN_DS_READY,
810,HUMAN_PUSH,
811,HUMAN_CASTING,
812,HUMAN_TRANS_CASTING,
813,HUMAN_STAFFREADY,
814,HUMAN_GETINBED,
815,HUMAN_GETOUTBED,
816,HUMAN_GETINBED_LEFT,
817,HUMAN_GETOUTBED_LEFT,
818,HUMAN_DANCING,
819,HUMAN_WALK_F,
820,HUMAN_WALK_B,
821,HUMAN_WALK_L,
822,HUMAN_WALK_R,
823,HUMAN_TURNONSPOT,
824,HUMAN_RUNNING,
825,HUMAN_READY_DH,
826,HUMAN_WALK_F_DH,
